text	label
平生不喜言争夺	3
玩鞭亭上再相期	3
长为风流恼人病	2
王师北定中原日	3
先后仍须次第栽	3
燕赵悲歌最不平	2
千尺长松挂薜萝	3
纱幮困卧日初长	3
我今送米乞邻僧	3
我今罪重无归望	1
禹鼎由来更不疑	3
云台列像拱真人	3
虀盐仍作当年味	3
邻笛传来恨更深	1
抛掷泥中一听沈	3
夜来几阵隔窗风	3
能除一方害	3
聊把一枝閒照酒	2
乾坤清气得来难	3
独写家书犹未眠	2
风蘋烟蓼白鸥闲	4
篇章爱好抄	3
本初父子喜华鲜	4
可怜万里堪乘兴	2
灯花昨夜已分明	3
入玉门关到酒泉	3
人人欲问草书意	3
千岁镫花喜报传	5
秀气冲星斗	4
桃李城东近不遥	3
断云斜日不胜秋	2
卧聴百舌语帘栊	3
谁人会得使君心	2
当年国事叹全非	2
金谷春来柳自黄	4
今朝款曲陪嘉话	4
自说年多不复知	2
去爱峯前有径开	3
素业清风合立朝	5
重阳才过便新寒	3
与问万上座	3
调孤雌霓休文句	2
自怜流寓迹	2
胡儿冻死长城下	1
层石层砂层腻土	3
非是未倾心	3
此处千分未一分	3
肯冲冰雪到山家	3
山顶嘘云黑似烟	3
多病废诗仍止酒	2
媿见刘家蕃殖图	2
遥知讲席重	3
莫动哀吟易惨凄	1
斡旋造化圣功深	5
徐邈狂言孟德疑	4
只拟禾孙作粥材	3
天乐声和下帝宫	5
茫茫烟水一孤舟	2
谁谓秋来亦零落	2
千门万户曈曈日	4
已遣梅花斜竹外	4
黄陂不挠已称贤	4
瓮澄雪水酿春寒	4
小星联影入枯棋	3
净光欣喜接诸贤	4
汉人称劲粤	3
陡觉春浮潋滟杯	4
不辞伐竹成高架	3
直入江中断	3
想见当年十八娘	2
如何别觅广寒宫	3
弦管啁啾斗丽华	4
莫羡仙家有上真	3
江上人家应胜此	4
日烘细草香无价	4
幽独无人为断肠	1
山河不暇为渠惜	2
涧水悲鸣易愁绝	1
卢家祇谓添丁喜	5
寨西便是猿啼处	2
升斗微官不疗饥	2
策禽潞将似婴儿	3
园亭结构善尤工	3
情知万法本来空	3
烈士思酬国士恩	4
今年好为使君开	4
故产皇家是吉祥	3
布衾岁久真如铁	3
孤梦初回揭短篷	3
柳闇花秾步步迷	4
饥乌翻树晚鸡啼	2
绫梭夜夜织寒衣	2
悔别故山远	2
烟树光中扬子桥	3
相逢何必问长干	3
七泽阑干外	3
时时揽镜自悲伤	1
尽将黄叶付秋风	2
茶灶酒垆多识面	3
风光满眼倍伤神	2
折得芳蕤两眼花	4
江澄水浴秋	3
可能到死未心闲	2
地老天荒恨未平	2
无奈潘郎解悽怨	1
悔杀当时苦学琴	2
未忍去淮津	3
悬空千丈素流分	3
一别三年在上京	3
门外日高晴不得	3
唯我多情独自来	2
为言流落在天涯	1
枉教闲处笔如椽	2
借得齐民一卷书	3
鸳鸯同白首	4
游人莫笑白头醉	4
借与穿帘一点光	4
持较孤山梅鹤侣	3
萦村绕郭几家分	3
小小琼英舒嫩白	4
桃花爱做春寒信	3
应许外庭知	4
珍重藏名世所嘉	4
今日欣然出门去	4
春晚安舆遍浙东	4
尊前花下歌筵里	4
山色潮声四面来	3
但愿君王诛宰嚭	3
几人洒涕吊沙场	2
惆怅汗血驹	2
自昔居前诮穅秕	4
一雨欢声已沸传	5
行行且止成佳梦	4
紫槽红拨夜丁丁	3
今日逢君喜事新	4
寒花方谒日	4
生小颂椒吟絮手	4
自缘今日人心别	2
暮色欲来吾欲去	3
而今不笑檀槐战	3
如闻鬼母夜悲啼	3
松梢凝翠夕阳斜	3
叶落花开夜夜心	3
何年待汝归	2
病夫直欲卧墙东	3
换土移根花性安	3
插云台榭压西兴	3
顿觉清有馀	4
登堂颂九如	5
林虑双童长不食	3
等闲篇咏被人知	3
只欠一帆东海风	2
足堪娱寿母	3
春来日日到西林	3
满轩桑柘共生成	4
遥知欹帽发	4
若论老人真受用	3
虽古人中岂易求	3
行尽关山万里馀	3
生如疣赘死何悲	1
诗来正值花如雪	4
无端笑一新	4
日暖树梢花意归	4
神理人情本不同	3
笑拍阑干月正圆	4
吾将此地巢云松	5
药苗春好更何求	5
犹胜百家书	3
河梁羞与子卿别	3
空檐知与阶何故	3
屈道何妨可致身	3
阶前芳草绿侵帘	3
重见白云人	4
可要张仪更入秦	3
陈子真成病乘黄	2
鬓毛饱受雪霜侵	2
闻道移居村坞间	3
默嗟徒御困高冈	2
大树村中即我家	3
一生判却见花羞	2
秋风吹空雁旁午	3
山中云出雨乾坤	3
夜猎将军忽相访	4
披衣闲坐养幽情	4
才德交辉映	4
太平无象真清泰	5
懒倦慵吟守岁诗	2
坐看悍媪制庸儿	2
空阶一雨凄凉甚	1
正喜昔闻今见之	4
如今谁是去邠人	2
对花不饮被花嗔	2
应怜范叔寒	2
几人结伴探春行	3
遥怜翠色对红尘	3
判知不是文君垆	3
如今冷落穷山县	2
元来有怀挟	3
赤肉团中老衲衣	3
切须留一榻	3
殊乡无喜事	3
不觉南山新笋蕨	3
初欣至日乍迎长	4
清思应到雪天梅	4
晚日暄温稍霁威	3
树合秋声满	3
事或难遥度	3
浓淡春云夜雨乾	3
白舫归心日夜劳	2
雪藕冰桃乐湛恩	5
澄江回抱古城斜	3
相见谆谆劝学仙	4
院中人出锁游鱼	2
空山落叶响流泉	3
蟹螯马颊更勤餐	4
渊明事晋肯臣刘	3
湖涨人家没半扉	2
三声猿后垂乡泪	2
偶对泥樽开口笑	5
怜渠只为解相依	3
梦到花桥水阁头	4
世网重来未可知	4
不知朱户锁婵娟	3
屏花春不老	4
还欣好景平生事	4
江乡开岁有奔雷	4
追骑如云可柰何	2
不问黄公觅素书	3
如何勤苦尚凶饥	2
留却一枝河畔柳	3
向晓金焦称寿处	4
楚骚哀怨泣江蓠	1
新通泛胜书	3
兵洗金川永不波	4
写成图轴閒来展	4
转难相见转相思	1
从此修文定止戈	4
不妨清赏遍江山	4
移床切莫近寒螀	2
纵使到家仍是客	1
作态东风恼客愁	1
眉庵寿老长随喜	5
迁都岂不有关中	3
赭山寒水中	3
坟墓去家无百里	3
为要好多心转惑	2
贯生名压汉公卿	3
夜深明月照苍苔	3
深知身在情长在	3
渔村樵市过残春	2
绿阴门巷客呼酒	4
晨朝来借问	3
杜鹃口血能多少	1
为有邺公图	3
丰年喜复接陈陈	5
君句雄华不苦悲	4
蒨裙青袂几扁舟	4
何须更问小行年	4
侍臣偷望向云中	3
独著驼裘破雨行	4
闲管妇无裈	2
埃壒是中无少分	2
一天云叶翳朝霞	3
秾香不使朝醒快	3
危根瘦尽耸孤峰	3
岁时风俗相传久	3
水深泥浊奈君何	2
贝母阶前蔓百寻	3
新作书堂药灶成	4
竹屋偏宜雪	3
道似危途动即穷	2
莫作千山万水看	3
枯树淡秋影	3
依然流向此山来	3
假饶有米亦无炊	2
夜来梦里又相寻	2
流入湖湘调更悲	2
岂辞十里路崎岖	4
红颜竟为而姑死	1
千山斫入亚夫营	3
青山仍醉最青峰	3
谁道东川无杜鹃	2
古苔斑驳桧蒙茸	2
娇儿痴女频欢乐	5
水乡熟处未全饥	3
更拟他年求妙语	3
漫夸古调谱清商	4
耄及已将家付康	3
君以旷怀宜静境	4
痛来礼数从兹绝	1
灯火宗盟旧日寻	3
知子鸣弦意在山	4
故园不恋恋西湖	3
不用占蓍更讯龟	3
暮角起城头	3
洒血暗郊坰	1
年年庆佳节	5
造物今年悯我劳	2
秋老莫言春度尽	2
学成歌舞入侯家	3
西槛新来玉宇风	4
南陌东阡自在身	3
欲知不负徐君意	2
不似香醪冽易醺	3
敬简堂中有新事	4
还将苦口劘英主	3
遏云一曲晚犹歌	3
凭轩坐惜桂华西	2
旋买一尊持自贺	3
浪说无文字	3
破帽从渠自在斜	2
形质但变迁	3
照应照物物非心	3
回銮盛典大铺张	2
茅舍荒凉旧固陵	2
得雨尚悭须灌溉	4
平生欲得山中住	3
绣折金针却有功	3
已多稗饭与藜羹	3
满眼关山悔上楼	2
新岁逼人无一日	3
镊髭非急务	3
耄年喜见岁华新	4
看久须扶立	3
茅屋沧洲一酒旗	3
扁舟三日滞长汀	3
绿萍池沼垂杨里	3
昼倦夜常成美睡	3
市人唤作海棠颠	3
东山一道花如绣	4
作么携从间道归	2
须知天地生成意	3
醺然醉天香	5
惆怅去年墙下地	1
新红旧紫不相宜	2
长垂玉箸残妆脸	2
已败筇枝兴	2
无灯无火春寒恶	2
三百年唐惟二人	3
契阔相逢一笑欢	5
勋唐遗德照清湾	4
一笑相看意却真	4
起来不喜匀红粉	3
散骑萧萧下太行	3
神灵应是嫌铜臭	3
清晓长歌何处去	4
知是东坡手自煎	4
得见先生定有年	4
直到孩提尽惊怪	3
瘦竹凌风弄碧漪	3
高桐深密间幽篁	3
手栽红树又逢春	4
雪似鹅毛飞散乱	3
佳人去后门长鏁	2
必兴缘此敞新轩	4
金黄铜绿两争妍	4
荷珠细走惟愁落	2
无穷冰雹落悬厓	3
双脸殷红捧玉尊	5
人间暑气正如炊	3
收尽狂飙捲尽云	3
真逢幼妇著黄绢	3
万里隔关山	2
老儒无酌献	3
侯家旧主讴	3
南来憔悴一身存	2
淑景暖风前日事	4
欣欣春木荣	4
犹在旧家池馆中	3
青苔满地无行处	3
我已无心邀世福	2
千祥集紫宸	5
雨熄毕方讹	2
翻倒龙宫复此来	3
不如辟纑妇	3
阊阖难禁一夜风	2
禅心暂起何妨寂	3
果得故人来对饮	4
客行朝复夕	3
谁人共听西窗雨	2
茹毛饮血自消摇	3
二士相随风满巾	4
我本邯郸士	3
囊无金累贫如故	2
念家山破恨何如	1
一叶何时纵棹歌	3
坐见溪南风雨来	3
年少宫人未睡时	2
浦浦荷花水上仙	4
慰人犹胜似无儿	5
为觅少年心不得	2
长留白雪占胸前	4
人竞爱于花	4
曾陪玉辂祀圜丘	4
相逢不得镇相喧	3
江城欲破竟何为	3
片片臙脂缬地毛	3
不知汝病复谁怜	2
可堪芳草唤人愁	2
洛阳春色擅中州	4
满川风雨独凭栏	2
何曾奏伎来	2
雨洗秋城碧玉天	3
委佩拖绅极巽床	4
万里初程日暮时	3
悟后今年似去年	3
归肠一夜绕钟山	2
似嫌刀机苦无膻	2
隔篱不唤邻翁饮	3
已烦穉子来相过	3
池台跬步城无禁	3
双头并蒂出天然	4
病忘乃与知道邻	2
忽笑子綦云丧我	3
挂帆千里忽南征	3
私淑如君乃不疑	4
信知诗是穷人物	2
几点胭脂污緑苔	3
惆怅风前问落梅	1
欲问孤云何处去	3
野菜畦边惨淡黄	2
曲学虚荒小说欺	3
埋没胡沙死即休	2
不知天上集佳期	3
平生一瓦钵	3
闻闲立马重来此	3
角巾攲侧鬓如蓬	2
新妆笑靥媚春风	5
勃姑偶下小梅枝	3
只有疮痂不相负	3
料量时辈更谁过	3
城中冠盖匆匆散	2
鸡犬相闻三万里	3
早须跋马收清思	3
刻木为娘刻意深	4
清明一雨坏花时	3
好续炉薰傲太平	4
残雪犹依古柳根	3
只怕春归不怕寒	2
止咽清香饱杀侬	1
轩然霞举欲投簪	4
西僧解禁连朝雨	4
自处应惭厕鼠方	2
一卷南华枕上看	3
何似西窗谷雨茶	4
自知力小畏沧波	3
日高衾暖懒翻身	4
抹裙彩凤盘宫锦	4
良宵践约喜相迎	5
父子事耕桑	3
枝头蜡糁清	4
幸与丛桂花	4
挥麈却苻秦	3
而君偏惹丽华来	4
四野方多垒	3
人老簪花却自羞	3
共须速了公家事	3
贫富各从宜	3
市声洗尽只檐声	3
愿借琴音奏清雅	4
偶寻流水上崔嵬	3
故约游缰缓缓行	4
犹作布衣看	2
二纪征南恩与旧	3
文场宁复鬓霜宜	3
金缕裁衣玉缀裳	4
两树亭亭夕照中	4
愿教青帝长为主	3
欸乃一声长	4
纸窗斜影月低时	3
红妆不逐落红春	4
秋阳满地西风起	4
著去相将醉去来	4
偏喜呱呱供一笑	5
闲弄水芳生楚思	2
寄我清风欲满怀	4
黄叶声中秋夜长	4
遥望孤飞下秋水	3
楼观沈沈细雨中	3
亡国亡家总为他	2
若个而今又应缘	3
大隐犹疑恋朝市	2
未到清明先禁火	3
千间广厦连云起	4
君看枝头如许绿	5
定回蔌蔌闻窗雪	2
笑人短幅写寒林	4
道人那得此	3
草堂雪夜携琴处	3
红衣襞积蛮烟润	4
老将病骨犯烟波	2
歌楼管咽思难闻	2
闲人忧旱年	2
脚底殊劳眼底佳	3
凄凉逝水颓波远	1
南朝千古伤心事	1
游鳞惊动水花痕	3
丈人祠西山谷盘	3
漪涟不动秋塘静	4
断桥似欲妨佳思	3
稍觉池亭好	5
想子重行分首处	2
晓栏红翠凈交阴	4
不学诗书君勿嗤	3
翻自保天年	3
仅有一昭仪	3
几度清风明月夜	3
杨柳青青欲哺乌	4
廷杖初收谴诏来	3
空岩发灵籁	3
壮图蹭蹬老侵寻	4
良知即是独知时	3
杨柳人家半掩扉	4
入佛名无本	3
色如玉版猫头笋	4
幽花特地妍	4
金谷楼髙愁欲堕	2
向来枫落吴江冷	2
脐中红炷两三日	3
初生欲缺虚惆怅	2
窜逐穷荒与死期	1
碧草悠悠内厩门	2
花落春宫一寸深	2
浩叹诸刘今已矣	2
梦中草草披衣起	3
松窗昨夜冰生砚	3
解笑疏狂才莫敌	5
怅望清香未满脐	2
犹胜娇魂去不归	2
纤条结兔丝	4
索写新诗颂太平	5
顷刻酸呼四五回	2
聚散一时君莫叹	3
人厌尘嚣欲学仙	3
溪山一路送还迎	3
欣欣物生色	5
元自无花可得飞	2
故岁犹长新岁晚	3
穷死逢人不说愁	2
起伏难前定	2
风恬扶起柳三眠	4
杜城残月葬娥英	2
渔舟在何处	3
我诗多是别君词	3
臣繇贺捷表	5
莫道未开难等候	3
归来翻作隔江人	2
一昨悬车后	3
欲教霜兔魂无恨	3
红蓼白蘋相映生	3
道是君痴君不服	2
舟陆空相望	2
烦君笑领婆欢喜	4
苏柑肥似瓠	3
丙寅元祐初年冬	3
时节浇松近	3
太傅功名亦偶然	3
风过远吹禾黍香	4
似怨朝阳卷云雾	3
又见儿孙学战争	3
戴星欲赴野人家	3
但将歌管醉流霞	4
难与群芳时	2
往往关门到午时	3
画鹢飞凫尽日横	4
宫漏三声知半夜	3
甘露殿中空诵赋	2
插鬓真珠络贝多	4
一杯领意不须沽	3
月中孤渡水	2
却见明昌玉笋班	4
春寒料峭怯罗裳	2
已典布裘捐衲袜	3
清似垂竿钓楚江	3
不甘蟇蚀月	2
忽思今昔无穷事	3
此身如在故园间	2
城南居士风流在	4
幸容相倚媿蒹葭	4
酒龙喝月笑如雷	4
灵台无事日休休	3
内厨酪粉赐金盘	3
吾爱吾庐事事幽	3
随分笙歌聊自乐	4
水松百本映门栽	4
二妙才华冠粤东	4
社酒新丰美十千	4
何事明朝独惆怅	2
只有垂杨不脂粉	3
诸孙亦复奇	4
石刻烧残讌集辞	3
此中言命的应无	3
日日东风未肯休	2
园亭结构喜尤工	3
人披鹤氅立裴回	3
日照房门帐未开	3
不怨梧桐怨夜长	2
可能辜负大明泉	2
荣贱虽殊共一悲	2
折得蘋花双叶子	4
南州几岁供怀橘	3
心似香炉柏子灰	2
忽逢缺处得鱼儿	3
延祥观是扬雄宅	3
小太宗英主	3
愿言寿考宜孙子	5
非将此骨媚公卿	3
行穿溪树踏春阳	4
九江寒色起风涛	2
凡百可疑多若此	3
缠头例是宫中赏	3
朝廷有直声	3
上皇生日出京城	3
荣封卫硕人	5
爱向卯时谋洽乐	5
只今病渴已三年	2
病友经年不得看	2
地僻风烟好	4
华圃控弦秋习射	3
中有臞仙独自閒	4
犹能觅句寄黄扉	2
不堪流泪话湘西	1
何日金鸡下九天	2
睡起东窗酒尚酣	3
几人垂泪拜碑前	1
吉事有祥戎事静	3
每临风月即伤情	2
定应唤我早归来	3
相传石里两金鸡	3
如此薄寒何	3
坐来真个好相宜	4
小舫共游期到晓	4
山头方丈浑无事	3
道逢酒舍定迟回	3
小荷拳拳可包鲊	4
柳似妖饶舞	4
明月满前川	3
瘦骨寒将断	1
分岐共簳出宫墙	3
深惭变理臣无补	2
月自朦胧草自春	2
珍重江僧好笔踪	4
黄粱饭饱葵根滑	4
一吟一叹为秋霖	2
赠君珍重抵琼瑰	4
只裁白纻作春衫	2
付与红尘白眼看	2
凄凉雨露三年后	2
我欲培修竹	3
遗墨凄然野寺中	1
日日行歌独卖薪	2
更传骚雅联编富	4
地炉火暖犹无奈	4
东君暗归去	2
独载诗人孟浩然	3
荣过苏秦佩印归	4
作计莫输蜂蝶后	3
曹溪一路透泥丸	3
前头幸有一沙洲	4
只鸡斗酒定膰吾	4
早随公主持犀杖	3
便觉春光四面来	4
一瓶菊伴一瓶梅	3
垂老召商叟	3
莫悲金谷园中月	3
柘黄新帕葢青箱	5
漫说乔家双姊妹	3
谁不点颐怜	4
坐睡樽前呼不应	3
半江斜日落归帆	3
今日旧林冰雪地	2
撚来聊把倚孤枕	2
参寥不是老婆禅	3
此书非我谁能双	5
为言星使早加鞭	3
狂紫浪红俱已矣	2
机翻云锦妙成章	3
坠殻纷纷满树间	3
便知香爨揽佳眠	4
垄牛舐犊互相嘘	3
团栾共颂椒花处	4
外貌中心俱壁立	3
邯郸梦事岂关身	3
万里青天辗玉轮	5
秋风吹叶下纷纷	2
九陨元身不陨名	4
紫冠黄钿网丝窠	3
时有黄鹂送好音	4
一颗新莲一段冰	3
江头多少柳眉颦	2
传语金山山下龙	3
家风须并士风髙	4
纤纤绿草生	4
欲听淳音消妄想	3
放朝三日为泥涂	3
只为多情苦怆情	1
欲为平生一散愁	2
故老今多丧	4
人看野史更伤心	1
树罅鸣鸠相应呼	4
一诗荣遇真千载	5
锦似文君别恨深	2
斯人已千载	3
新妆渐画入时眉	4
忆同嵇阮辈	3
儿郎辛苦莫呼天	3
新月正当席	3
汝宜束脩往	3
十里山村发兴新	4
移根自幽谷	3
一家同是北来人	3
五更山舍一鸡鸣	3
高情为我还甘罪	2
沈碑含秀润	4
如何唐老杜	3
此生与世判悠悠	2
老来不得登高看	2
终日含颦缘底事	4
东君去作谁家客	3
一日看尽长安花	4
同君野寺游	3
乱鸦啼过女阳亭	1
坏垣攲屋两三家	3
夜来一笑寒灯下	4
凤城女乐拥祥烟	5
坐看牵牛织女星	3
秋岸萧萧黄苇枝	2
珍果醇醪与新句	4
试换黄庭内景篇	3
不收一粒亦欣然	4
春到江南觉独先	4
池上野鹅无数好	4
争似梢工留口吃	3
涕泪溅我裳	1
昨夜欢声满玉堂	5
我欲去坟墓	2
漫山笑道玉成尘	5
尚寻遗墨话存亡	2
客间汤餠亦何尝	3
不嗔园客工偷窃	4
故遮霜霰待新春	3
何罪过长沙	2
无限人间未度人	2
松风梦与故人遇	4
谁肯频来寂寞乡	2
今年古寺摘芙蓉	3
不应有意附炎炎	3
张翰摇头唤不回	3
重寻乡路入嘉州	3
武皇精魄久仙升	4
漠漠幽香伴月痕	3
葛陂一别知何处	2
肃清执至龙颜喜	5
溪光远隔深深竹	3
远书归梦两悠悠	2
今日扁舟淮上去	3
风日初和未脱绵	4
万方歌颂赞娥莘	5
银箭初传暖律延	4
枫老颜方少	3
似调歌舌更叮咛	4
刺虎腾身万目前	3
一水还应有尽时	3
万物欣欣供燕乐	5
谁能铁里斗铮铮	3
野水茫茫何用许	3
竹舆随处款柴荆	3
方念平生马少游	3
一年春色摧残尽	2
玉粹金浑好弟兄	4
雨入南枝玉蕊皴	2
谈笑诗书乐未閒	5
凄风桔柏咽江流	1
老怀未解忆山庄	2
却笑华清誇睡足	3
客路秋风又几年	2
慰母自言欢	4
诗人也是可怜生	2
春风元自未曾知	3
兵厨酒色似鹅儿	3
倚頼重开有背枝	3
为爱名花抵死狂	4
窈窈郑真谷	3
东游万里虽堪乐	4
前日雕笼栖宿者	3
明朝山路闻饶石	3
紫陌微乾未放尘	3
万斛苍烟恋钓矶	4
榴枝婀娜榴实繁	4
乐章已奏月重轮	5
独卧氍毹正拥裘	3
更将枫叶染猩红	3
败瓦颓墙百顷宽	2
麻姑洞前松栎寒	3
相从一笑欢无厌	5
玉立堂堂社稷臣	3
尚能忍耻墦间祭	3
秋风袅袅雨斑斑	2
十五年前旧月明	2
自从引作池中水	3
千寻玉塔尺来高	3
西郊已独还	3
频问天寒也得归	3
免俗未能还自笑	4
多病相如不复云	2
辛苦骊山山下土	3
谁将写日摹天手	5
归得茅斋松竹边	3
总向风尘尘莫染	3
珍鲜满故园	4
定喜日舒长	4
洗浪清风透水霜	4
想得山中无寿酒	3
妙龄才气压同升	5
祥云只在五云边	3
一之其可再	3
时为贤人复一中	3
深宫窈窕断人烟	2
道人学诗如学仙	3
满杯豆粥饷邻家	3
鸣蚓跳蛙欲满场	3
平林雨歇残阳后	3
无端催取流年去	2
前人田地后人收	3
终慊沙邱混鲍腥	2
悠悠白云里	3
万紫千红非我对	4
敬亭宛水故依然	3
妙舞清歌乐未央	5
但令奸猾销声好	3
主人须信异于人	4
洞庭湖上岳阳楼	3
因来时寄一行书	3
天风吹散各西东	2
邂逅我还还问月	3
求富诚非惮执鞭	3
抱琴随我去修仙	3
儿童翻懊恼	4
急雨射苍壁	3
百花丛里五云堆	4
凌云一笑见桃花	4
九重歌管乐升平	5
鸡距锋圜笔绝伦	5
爱子爱民一片心	4
杜鹃啼处泪沾衣	1
忽见小桃红似锦	4
微风尽日吹芳草	4
飘零便恐付苍苔	2
江东可但鲈鱼美	4
綵幡迎喜气	5
月澹黄茅路	3
已爱清秋霁景鲜	4
桃李无言又何在	3
我心块然如帝江	4
笋舆追我莫辞遥	3
桃李依然是仆奴	3
斐亭艳说江郎笔	3
亦不见庭人	3
狐裘毡帽如龙马	3
慈颜望远游	4
山人更吃懒残残	2
诸老凋零极可哀	1
梦成还我纸衾来	3
争如两字识无求	3
盐梅器业尚风尘	3
天瑞由来应克诚	5
出口莫能追	3
笑指庭花昨夜开	5
江东沈约尚閒居	3
山路泥深雪未乾	3
避风争泊岸傍边	3
击鲜藉草无穷乐	4
祖孙四世古今无	5
荒郊下马问何之	3
流水光中飞落叶	3
江村愁杀人	1
青山明月不曾空	4
黄鸟声中又一春	4
白日紫燕穿朱帘	4
直向使君滩	3
憔悴真成泽畔翁	1
吴王故苑古长洲	3
要识个中端的意	3
衣钵留将与此人	3
人生不合出京城	4
且柅流沙青犊车	3
慇勤此日无他事	3
白虎当溪侬不畏	3
共言迁客不堪游	3
汲汲惟求宅与田	3
德宗若用延龄相	3
春光懒困倚微风	4
到官今十日	3
不觉胡雏心暗动	3
恐惊珠泪落金盘	1
逆顺境来欣戚变	3
临水楼台倒影多	3
南来北去年年事	3
緑树阴中小阁开	4
要似徽之爱此君	5
留许枝间慰愁眼	3
生意初侵造物灵	4
眼前扰扰黑蚍蜉	3
手挈军持取涧泉	3
千车安稳渡银河	3
叠嶂双溪阿那边	3
暄云淑日消多少	2
玉龙鳞甲更储祥	5
五百年间谁复在	3
渐老逢春能几回	4
春愁万斛无安顿	1
饼餤未来聊乐耳	4
望舒端正对佳晴	4
屈折海棠团更密	4
同尽随丘墟	1
掩卷看南山	4
乞墦何足羡	4
从今断火食	3
何时汝辈无行役	3
花开郎所欢	5
怪尔靖康献纳臣	3
柔橹无声坐钓鱼	3
璁萼当年是祸胎	2
烟思柳前多	4
俄惊天上玉楼成	4
怕人浑似怕于菟	2
旧峰松雪旧溪云	3
僵石枯藤夕照边	2
晚得看花诀	3
临窗和以读书声	5
欲雨未雨伤交情	2
清江碧草两悠悠	3
长官手自葺茅茨	2
雅知名教乐	4
溪山对雨起呼酒	3
一时飞入酒杯中	3
窈窕东北峰	3
其生色也草交翠	4
死人不信有神仙	3
朔风吹雪满都城	3
乐趣在杯中	4
且挂空斋作琴伴	3
落日孤村闻杜鹃	2
黄菊霜枝已懒残	4
他时北去怀陈迹	2
北苑中春岫幌开	4
犹倚黄钟衮六么	4
不眠数尽鸡三唱	3
酌酒破橙天色晩	4
君房有许忙	4
乐岁何尝饱	2
长江那可到	3
认得渔翁是放翁	4
唯有别时今不忘	2
空斋风定香缕直	4
身稳心安眠未起	4
已觉轻寒不著人	4
惆怅仙魂招不得	2
耕叟不知鸿鹄志	3
日丽烟浓看不真	4
做到天仙地位时	3
本无心学野僧家	3
两晨又不到东园	3
肯听锦囊赊	3
景阳宫井剩堪悲	2
古藤阴下醉中休	3
端惭少作老更拙	2
无言路侧谁知味	3
执竿挟弹守樱桃	3
枕上见星流	3
罚渠老瓦十分盆	3
丰神宜笑韵宜嗔	4
百世长须此路行	3
秋来东阁凉如水	3
今来揽镜翻堪喜	4
郡中合有二贤堂	3
少睡长饥一老僧	2
际遇贤王真可喜	5
晨兴略整案头书	3
不道婷婷芍药来	3
今朝放荡思无涯	4
承欢六义通	5
将比莫愁应不似	2
尽驱秀色入楼中	4
张公大谷虽云美	3
茶市纷纷趁雨前	3
夜宿驿亭愁不睡	2
贪看波日弄船窗	4
井底微阳向玉梅	4
寒松瘦竹元清劲	3
秋怀无奈只悲歌	1
锦绣楼前看卖花	4
静向月中行	3
山中不记几回来	3
山在云间几上梯	3
青灯死分翳	2
小院无僧有月明	3
诗源正嗣江西派	3
夕阳无限好	4
杖藜萧飒倚沧洲	2
折得梅花古渡头	3
但令意远扁舟近	2
山水光中金凿落	4
湘弦洒遍胭脂泪	1
问讯南溪水	3
老夫手里有乌藤	3
闭门足病非高士	3
莫学潇湘古时女	3
侬不觉它它觉侬	3
怪怪奇奇非著意	3
林泉会有相逢日	4
白帝羽衣浑不带	3
道是兰溪水较宽	3
自怜亦具看花眼	2
更堪梅影向人横	4
不过忠臣坂道危	4
底个官侬强健在	3
卧在漳滨满十旬	3
自叹旅人行意速	2
颓垣上有白云遮	2
池分跃马溪	4
斯文忧患馀	2
愁人独有夜灯见	2
行断哀多影不留	1
北堂草树发新枝	4
惨惨高槐落	2
闻说山中新酒熟	3
樱桃初荐杏梅酸	3
黄庭小楷付来生	2
却似住岩阴	4
旧人唯数米嘉荣	4
残灯熠熠露萤明	3
永嘉缝掖永嘉禅	5
九龙呵护玉莲房	4
乐游原上望昭陵	3
临危何意堕家声	2
早知臭腐即神奇	3
北斗直挂建章城	3
百年遗恨谁昭洗	1
千官鹓鹭早朝回	3
芳年淑气满神京	5
蹇驴系著门前柳	3
但携茶到菊花前	4
如今不似洛阳时	2
最爱临江两三树	4
一炷清香卧勘书	4
子细看来是石头	3
盛德享天心	5
紫禁凝旒瑞日长	5
时清玉烛自调和	4
鸟啼花落尚关心	2
露裛风吹照野时	3
诸儒经术侍彤轩	3
右倚门墙恐见麾	2
得句胜于得好官	4
青山吞吐古今月	3
白昼惊人星满地	4
结绮临春何处是	3
试探寒梅已满坡	3
春山半是茶	4
思量可惜当年死	2
城南亭榭锁闲坊	2
故人听我自江湖	3
北去南来自在飞	4
愈送瞥然还	3
翻天作恶破春迟	2
爱人冬日暖如春	4
生别犹疑不再逢	1
季鹰真得水中仙	4
一年好处君知么	3
忽然忆起长桥路	2
便是邹枚分散时	2
白云愁色满苍梧	1
皂纛黄旗志未酬	2
系出中丞寿算齐	4
谁与天边绊日轮	3
星桥横过鹊飞回	3
肸蠁丰融富媪釐	4
巉岩石刻虽奇古	3
高下参差无次序	3
能言终见弃	2
凌寒爱酒谪仙人	5
怅望江头江水声	2
爱无差等墨之徒	3
闭门不问门前事	3
斸取一尖来	3
一杯方觉暖如痴	4
相对微吟到暮鸦	2
恶石从来岂汝仇	2
谁交莺燕强雌黄	4
年年北望家	2
夜阑枕上却惺惺	2
甘从投辖饮	3
暗中仍被揶揄笑	4
西望飞花千树暗	3
故人待漏满鞾霜	2
尚馀肝胆照人明	4
阿婆独宿更零丁	2
云外丹青万仞梯	3
王氏滔天擅国权	2
梦中往事随心见	3
鹁鸠老怨画眉娇	2
况承勋烈后	3
日长空有睡	2
